date,year,month,month_name,day,day_of_week,day_of_week_num,week_of_year,is_weekend,is_holiday,weather,product,actual_demand,production,sales,waste,stockout,price,cost_per_unit,revenue,production_cost,waste_cost,profit,service_level,shelf_life_days
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Baguette,45,42,42,0,3,2.8,0.9,117.6,37.8,0.0,79.8,93.33,1
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Sourdough,21,23,21,2,0,5.5,2.0,115.5,46.0,4.0,69.5,100.0,3
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Sandwich,26,26,26,0,0,6.5,2.8,169.0,72.8,0.0,96.2,100.0,1
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Donut,35,37,35,2,0,2.5,0.8,87.5,29.6,1.6,57.9,100.0,2
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Muffin,27,28,27,1,0,3.2,1.1,86.4,30.8,1.1,55.6,100.0,2
2023-09-21,2023,9,September,21,Thursday,3,38,False,False,Rainy,Cinnamon_Roll,17,20,17,3,0,4.0,1.5,68.0,30.0,4.5,38.0,100.0,2
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Croissant,57,48,48,0,9,3.5,1.2,168.0,57.6,0.0,110.4,84.21,1
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Baguette,47,62,47,15,0,2.8,0.9,131.6,55.8,13.5,75.8,100.0,1
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Sourdough,35,34,34,0,1,5.5,2.0,187.0,68.0,0.0,119.0,97.14,3
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Sandwich,32,39,32,7,0,6.5,2.8,208.0,109.2,19.6,98.8,100.0,1
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Donut,54,55,54,1,0,2.5,0.8,135.0,44.0,0.8,91.0,100.0,2
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Muffin,40,41,40,1,0,3.2,1.1,128.0,45.1,1.1,82.9,100.0,2
2023-09-22,2023,9,September,22,Friday,4,38,False,False,Sunny,Cinnamon_Roll,24,30,24,6,0,4.0,1.5,96.0,45.0,9.0,51.0,100.0,2
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Croissant,65,62,62,0,3,3.5,1.2,217.0,74.4,0.0,142.6,95.38,1
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Baguette,79,80,79,1,0,2.8,0.9,221.2,72.0,0.9,149.2,100.0,1
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Sourdough,47,44,44,0,3,5.5,2.0,242.0,88.0,0.0,154.0,93.62,3
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Sandwich,44,49,44,5,0,6.5,2.8,286.0,137.2,14.0,148.8,100.0,1
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Donut,60,71,60,11,0,2.5,0.8,150.0,56.8,8.8,93.2,100.0,2
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Muffin,48,53,48,5,0,3.2,1.1,153.6,58.3,5.5,95.3,100.0,2
2023-09-23,2023,9,September,23,Saturday,5,38,True,False,Sunny,Cinnamon_Roll,38,39,38,1,0,4.0,1.5,152.0,58.5,1.5,93.5,100.0,2
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Croissant,41,57,41,16,0,3.5,1.2,143.5,68.4,19.2,75.1,100.0,1
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Baguette,65,74,65,9,0,2.8,0.9,182.0,66.6,8.1,115.4,100.0,1
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Sourdough,29,41,29,12,0,5.5,2.0,159.5,82.0,24.0,77.5,100.0,3
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Sandwich,33,46,33,13,0,6.5,2.8,214.5,128.8,36.4,85.7,100.0,1
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Donut,71,66,66,0,5,2.5,0.8,165.0,52.8,0.0,112.2,92.96,2
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Muffin,42,49,42,7,0,3.2,1.1,134.4,53.9,7.7,80.5,100.0,2
2023-09-24,2023,9,September,24,Sunday,6,38,True,False,Sunny,Cinnamon_Roll,31,36,31,5,0,4.0,1.5,124.0,54.0,7.5,70.0,100.0,2
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Croissant,33,32,32,0,1,3.5,1.2,112.0,38.4,0.0,73.6,96.97,1
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Baguette,46,42,42,0,4,2.8,0.9,117.6,37.8,0.0,79.8,91.3,1
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Sourdough,22,23,22,1,0,5.5,2.0,121.0,46.0,2.0,75.0,100.0,3
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Sandwich,27,26,26,0,1,6.5,2.8,169.0,72.8,0.0,96.2,96.3,1
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Donut,29,37,29,8,0,2.5,0.8,72.5,29.6,6.4,42.9,100.0,2
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Muffin,20,28,20,8,0,3.2,1.1,64.0,30.8,8.8,33.2,100.0,2
2023-09-25,2023,9,September,25,Monday,0,39,False,False,Cloudy,Cinnamon_Roll,22,20,20,0,2,4.0,1.5,80.0,30.0,0.0,50.0,90.91,2
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Croissant,43,38,38,0,5,3.5,1.2,133.0,45.6,0.0,87.4,88.37,1
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Baguette,52,49,49,0,3,2.8,0.9,137.2,44.1,0.0,93.1,94.23,1
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Sourdough,30,27,27,0,3,5.5,2.0,148.5,54.0,0.0,94.5,90.0,3
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Sandwich,23,30,23,7,0,6.5,2.8,149.5,84.0,19.6,65.5,100.0,1
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Donut,51,43,43,0,8,2.5,0.8,107.5,34.4,0.0,73.1,84.31,2
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Muffin,27,32,27,5,0,3.2,1.1,86.4,35.2,5.5,51.2,100.0,2
2023-09-26,2023,9,September,26,Tuesday,1,39,False,False,Sunny,Cinnamon_Roll,23,24,23,1,0,4.0,1.5,92.0,36.0,1.5,56.0,100.0,2
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Croissant,37,40,37,3,0,3.5,1.2,129.5,48.0,3.6,81.5,100.0,1
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Baguette,45,51,45,6,0,2.8,0.9,126.0,45.9,5.4,80.1,100.0,1
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Sourdough,26,28,26,2,0,5.5,2.0,143.0,56.0,4.0,87.0,100.0,3
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Sandwich,30,32,30,2,0,6.5,2.8,195.0,89.6,5.6,105.4,100.0,1
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Donut,37,46,37,9,0,2.5,0.8,92.5,36.8,7.2,55.7,100.0,2
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Muffin,36,34,34,0,2,3.2,1.1,108.8,37.4,0.0,71.4,94.44,2
2023-09-27,2023,9,September,27,Wednesday,2,39,False,False,Sunny,Cinnamon_Roll,22,25,22,3,0,4.0,1.5,88.0,37.5,4.5,50.5,100.0,2
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Croissant,31,42,31,11,0,3.5,1.2,108.5,50.4,13.2,58.1,100.0,1
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Baguette,43,54,43,11,0,2.8,0.9,120.4,48.6,9.9,71.8,100.0,1
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Sourdough,27,30,27,3,0,5.5,2.0,148.5,60.0,6.0,88.5,100.0,3
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Sandwich,19,33,19,14,0,6.5,2.8,123.5,92.4,39.2,31.1,100.0,1
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Donut,51,48,48,0,3,2.5,0.8,120.0,38.4,0.0,81.6,94.12,2
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Muffin,22,36,22,14,0,3.2,1.1,70.4,39.6,15.4,30.8,100.0,2
2023-09-28,2023,9,September,28,Thursday,3,39,False,False,Sunny,Cinnamon_Roll,25,26,25,1,0,4.0,1.5,100.0,39.0,1.5,61.0,100.0,2
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Croissant,46,48,46,2,0,3.5,1.2,161.0,57.6,2.4,103.4,100.0,1
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Baguette,59,62,59,3,0,2.8,0.9,165.2,55.8,2.7,109.4,100.0,1
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Sourdough,35,34,34,0,1,5.5,2.0,187.0,68.0,0.0,119.0,97.14,3
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Sandwich,30,39,30,9,0,6.5,2.8,195.0,109.2,25.2,85.8,100.0,1
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Donut,62,55,55,0,7,2.5,0.8,137.5,44.0,0.0,93.5,88.71,2
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Muffin,44,41,41,0,3,3.2,1.1,131.2,45.1,0.0,86.1,93.18,2
2023-09-29,2023,9,September,29,Friday,4,39,False,False,Sunny,Cinnamon_Roll,32,30,30,0,2,4.0,1.5,120.0,45.0,0.0,75.0,93.75,2
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Croissant,49,56,49,7,0,3.5,1.2,171.5,67.2,8.4,104.3,100.0,1
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Baguette,68,72,68,4,0,2.8,0.9,190.4,64.8,3.6,125.6,100.0,1
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Sourdough,42,40,40,0,2,5.5,2.0,220.0,80.0,0.0,140.0,95.24,3
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Sandwich,36,45,36,9,0,6.5,2.8,234.0,126.0,25.2,108.0,100.0,1
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Donut,39,64,39,25,0,2.5,0.8,97.5,51.2,20.0,46.3,100.0,2
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Muffin,45,48,45,3,0,3.2,1.1,144.0,52.8,3.3,91.2,100.0,2
2023-09-30,2023,9,September,30,Saturday,5,39,True,False,Cloudy,Cinnamon_Roll,37,35,35,0,2,4.0,1.5,140.0,52.5,0.0,87.5,94.59,2
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Croissant,27,38,27,11,0,3.5,1.2,94.5,45.6,13.2,48.9,100.0,1
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Baguette,46,49,46,3,0,2.8,0.9,128.8,44.1,2.7,84.7,100.0,1
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Sourdough,25,27,25,2,0,5.5,2.0,137.5,54.0,4.0,83.5,100.0,3
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Sandwich,27,30,27,3,0,6.5,2.8,175.5,84.0,8.4,91.5,100.0,1
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Donut,48,44,44,0,4,2.5,0.8,110.0,35.2,0.0,74.8,91.67,2
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Muffin,22,33,22,11,0,3.2,1.1,70.4,36.3,12.1,34.1,100.0,2
2023-10-01,2023,10,October,1,Sunday,6,39,True,False,Stormy,Cinnamon_Roll,19,24,19,5,0,4.0,1.5,76.0,36.0,7.5,40.0,100.0,2
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Croissant,31,37,31,6,0,3.5,1.2,108.5,44.4,7.2,64.1,100.0,1
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Baguette,40,48,40,8,0,2.8,0.9,112.0,43.2,7.2,68.8,100.0,1
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Sourdough,32,26,26,0,6,5.5,2.0,143.0,52.0,0.0,91.0,81.25,3
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Sandwich,28,30,28,2,0,6.5,2.8,182.0,84.0,5.6,98.0,100.0,1
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Donut,36,43,36,7,0,2.5,0.8,90.0,34.4,5.6,55.6,100.0,2
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Muffin,30,32,30,2,0,3.2,1.1,96.0,35.2,2.2,60.8,100.0,2
2023-10-02,2023,10,October,2,Monday,0,40,False,False,Sunny,Cinnamon_Roll,24,23,23,0,1,4.0,1.5,92.0,34.5,0.0,57.5,95.83,2
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Croissant,38,40,38,2,0,3.5,1.2,133.0,48.0,2.4,85.0,100.0,1
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Baguette,39,51,39,12,0,2.8,0.9,109.2,45.9,10.8,63.3,100.0,1
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Sourdough,24,28,24,4,0,5.5,2.0,132.0,56.0,8.0,76.0,100.0,3
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Sandwich,28,32,28,4,0,6.5,2.8,182.0,89.6,11.2,92.4,100.0,1
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Donut,41,45,41,4,0,2.5,0.8,102.5,36.0,3.2,66.5,100.0,2
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Muffin,38,34,34,0,4,3.2,1.1,108.8,37.4,0.0,71.4,89.47,2
2023-10-03,2023,10,October,3,Tuesday,1,40,False,False,Sunny,Cinnamon_Roll,25,25,25,0,0,4.0,1.5,100.0,37.5,0.0,62.5,100.0,2
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Croissant,38,38,38,0,0,3.5,1.2,133.0,45.6,0.0,87.4,100.0,1
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Baguette,44,49,44,5,0,2.8,0.9,123.2,44.1,4.5,79.1,100.0,1
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Sourdough,21,27,21,6,0,5.5,2.0,115.5,54.0,12.0,61.5,100.0,3
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Sandwich,36,30,30,0,6,6.5,2.8,195.0,84.0,0.0,111.0,83.33,1
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Donut,34,43,34,9,0,2.5,0.8,85.0,34.4,7.2,50.6,100.0,2
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Muffin,35,32,32,0,3,3.2,1.1,102.4,35.2,0.0,67.2,91.43,2
2023-10-04,2023,10,October,4,Wednesday,2,40,False,False,Cloudy,Cinnamon_Roll,25,24,24,0,1,4.0,1.5,96.0,36.0,0.0,60.0,96.0,2
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Croissant,40,44,40,4,0,3.5,1.2,140.0,52.8,4.8,87.2,100.0,1
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Baguette,62,57,57,0,5,2.8,0.9,159.6,51.3,0.0,108.3,91.94,1
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Sourdough,29,31,29,2,0,5.5,2.0,159.5,62.0,4.0,97.5,100.0,3
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Sandwich,32,35,32,3,0,6.5,2.8,208.0,98.0,8.4,110.0,100.0,1
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Donut,49,50,49,1,0,2.5,0.8,122.5,40.0,0.8,82.5,100.0,2
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Muffin,31,38,31,7,0,3.2,1.1,99.2,41.8,7.7,57.4,100.0,2
2023-10-05,2023,10,October,5,Thursday,3,40,False,False,Sunny,Cinnamon_Roll,34,27,27,0,7,4.0,1.5,108.0,40.5,0.0,67.5,79.41,2
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Croissant,48,51,48,3,0,3.5,1.2,168.0,61.2,3.6,106.8,100.0,1
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Baguette,68,65,65,0,3,2.8,0.9,182.0,58.5,0.0,123.5,95.59,1
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Sourdough,34,36,34,2,0,5.5,2.0,187.0,72.0,4.0,115.0,100.0,3
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Sandwich,29,40,29,11,0,6.5,2.8,188.5,112.0,30.8,76.5,100.0,1
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Donut,51,58,51,7,0,2.5,0.8,127.5,46.4,5.6,81.1,100.0,2
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Muffin,43,43,43,0,0,3.2,1.1,137.6,47.3,0.0,90.3,100.0,2
2023-10-06,2023,10,October,6,Friday,4,40,False,False,Sunny,Cinnamon_Roll,34,32,32,0,2,4.0,1.5,128.0,48.0,0.0,80.0,94.12,2
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Croissant,53,65,53,12,0,3.5,1.2,185.5,78.0,14.4,107.5,100.0,1
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Baguette,50,83,50,33,0,2.8,0.9,140.0,74.7,29.7,65.3,100.0,1
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Sourdough,52,46,46,0,6,5.5,2.0,253.0,92.0,0.0,161.0,88.46,3
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Sandwich,37,52,37,15,0,6.5,2.8,240.5,145.6,42.0,94.9,100.0,1
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Donut,65,74,65,9,0,2.5,0.8,162.5,59.2,7.2,103.3,100.0,2
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Muffin,47,55,47,8,0,3.2,1.1,150.4,60.5,8.8,89.9,100.0,2
2023-10-07,2023,10,October,7,Saturday,5,40,True,False,Sunny,Cinnamon_Roll,40,40,40,0,0,4.0,1.5,160.0,60.0,0.0,100.0,100.0,2
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Croissant,35,38,35,3,0,3.5,1.2,122.5,45.6,3.6,76.9,100.0,1
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Baguette,47,49,47,2,0,2.8,0.9,131.6,44.1,1.8,87.5,100.0,1
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Sourdough,23,27,23,4,0,5.5,2.0,126.5,54.0,8.0,72.5,100.0,3
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Sandwich,21,30,21,9,0,6.5,2.8,136.5,84.0,25.2,52.5,100.0,1
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Donut,35,44,35,9,0,2.5,0.8,87.5,35.2,7.2,52.3,100.0,2
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Muffin,30,33,30,3,0,3.2,1.1,96.0,36.3,3.3,59.7,100.0,2
2023-10-08,2023,10,October,8,Sunday,6,40,True,False,Stormy,Cinnamon_Roll,22,24,22,2,0,4.0,1.5,88.0,36.0,3.0,52.0,100.0,2
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Croissant,36,37,36,1,0,3.5,1.2,126.0,44.4,1.2,81.6,100.0,1
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Baguette,49,48,48,0,1,2.8,0.9,134.4,43.2,0.0,91.2,97.96,1
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Sourdough,25,26,25,1,0,5.5,2.0,137.5,52.0,2.0,85.5,100.0,3
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Sandwich,26,30,26,4,0,6.5,2.8,169.0,84.0,11.2,85.0,100.0,1
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Donut,44,43,43,0,1,2.5,0.8,107.5,34.4,0.0,73.1,97.73,2
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Muffin,39,32,32,0,7,3.2,1.1,102.4,35.2,0.0,67.2,82.05,2
2023-10-09,2023,10,October,9,Monday,0,41,False,False,Sunny,Cinnamon_Roll,21,23,21,2,0,4.0,1.5,84.0,34.5,3.0,49.5,100.0,2
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Croissant,46,40,40,0,6,3.5,1.2,140.0,48.0,0.0,92.0,86.96,1
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Baguette,57,51,51,0,6,2.8,0.9,142.8,45.9,0.0,96.9,89.47,1
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Sourdough,28,28,28,0,0,5.5,2.0,154.0,56.0,0.0,98.0,100.0,3
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Sandwich,24,32,24,8,0,6.5,2.8,156.0,89.6,22.4,66.4,100.0,1
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Donut,43,45,43,2,0,2.5,0.8,107.5,36.0,1.6,71.5,100.0,2
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Muffin,40,34,34,0,6,3.2,1.1,108.8,37.4,0.0,71.4,85.0,2
2023-10-10,2023,10,October,10,Tuesday,1,41,False,False,Sunny,Cinnamon_Roll,26,25,25,0,1,4.0,1.5,100.0,37.5,0.0,62.5,96.15,2
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Croissant,38,42,38,4,0,3.5,1.2,133.0,50.4,4.8,82.6,100.0,1
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Baguette,42,54,42,12,0,2.8,0.9,117.6,48.6,10.8,69.0,100.0,1
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Sourdough,31,30,30,0,1,5.5,2.0,165.0,60.0,0.0,105.0,96.77,3
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Sandwich,36,33,33,0,3,6.5,2.8,214.5,92.4,0.0,122.1,91.67,1
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Donut,42,48,42,6,0,2.5,0.8,105.0,38.4,4.8,66.6,100.0,2
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Muffin,32,36,32,4,0,3.2,1.1,102.4,39.6,4.4,62.8,100.0,2
2023-10-11,2023,10,October,11,Wednesday,2,41,False,False,Sunny,Cinnamon_Roll,26,26,26,0,0,4.0,1.5,104.0,39.0,0.0,65.0,100.0,2
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Croissant,42,44,42,2,0,3.5,1.2,147.0,52.8,2.4,94.2,100.0,1
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Baguette,50,57,50,7,0,2.8,0.9,140.0,51.3,6.3,88.7,100.0,1
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Sourdough,26,31,26,5,0,5.5,2.0,143.0,62.0,10.0,81.0,100.0,3
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Sandwich,35,35,35,0,0,6.5,2.8,227.5,98.0,0.0,129.5,100.0,1
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Donut,42,50,42,8,0,2.5,0.8,105.0,40.0,6.4,65.0,100.0,2
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Muffin,27,38,27,11,0,3.2,1.1,86.4,41.8,12.1,44.6,100.0,2
2023-10-12,2023,10,October,12,Thursday,3,41,False,False,Sunny,Cinnamon_Roll,21,27,21,6,0,4.0,1.5,84.0,40.5,9.0,43.5,100.0,2
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Croissant,33,46,33,13,0,3.5,1.2,115.5,55.2,15.6,60.3,100.0,1
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Baguette,40,59,40,19,0,2.8,0.9,112.0,53.1,17.1,58.9,100.0,1
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Sourdough,36,33,33,0,3,5.5,2.0,181.5,66.0,0.0,115.5,91.67,3
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Sandwich,31,37,31,6,0,6.5,2.8,201.5,103.6,16.8,97.9,100.0,1
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Donut,56,53,53,0,3,2.5,0.8,132.5,42.4,0.0,90.1,94.64,2
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Muffin,26,39,26,13,0,3.2,1.1,83.2,42.9,14.3,40.3,100.0,2
2023-10-13,2023,10,October,13,Friday,4,41,False,False,Cloudy,Cinnamon_Roll,31,29,29,0,2,4.0,1.5,116.0,43.5,0.0,72.5,93.55,2
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Croissant,48,59,48,11,0,3.5,1.2,168.0,70.8,13.2,97.2,100.0,1
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Baguette,63,76,63,13,0,2.8,0.9,176.4,68.4,11.7,108.0,100.0,1
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Sourdough,29,42,29,13,0,5.5,2.0,159.5,84.0,26.0,75.5,100.0,3
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Sandwich,43,47,43,4,0,6.5,2.8,279.5,131.6,11.2,147.9,100.0,1
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Donut,63,67,63,4,0,2.5,0.8,157.5,53.6,3.2,103.9,100.0,2
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Muffin,44,50,44,6,0,3.2,1.1,140.8,55.0,6.6,85.8,100.0,2
2023-10-14,2023,10,October,14,Saturday,5,41,True,False,Cloudy,Cinnamon_Roll,26,37,26,11,0,4.0,1.5,104.0,55.5,16.5,48.5,100.0,2
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Croissant,64,55,55,0,9,3.5,1.2,192.5,66.0,0.0,126.5,85.94,1
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Baguette,79,70,70,0,9,2.8,0.9,196.0,63.0,0.0,133.0,88.61,1
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Sourdough,36,39,36,3,0,5.5,2.0,198.0,78.0,6.0,120.0,100.0,3
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Sandwich,34,44,34,10,0,6.5,2.8,221.0,123.2,28.0,97.8,100.0,1
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Donut,45,62,45,17,0,2.5,0.8,112.5,49.6,13.6,62.9,100.0,2
2023-10-15,2023,10,October,15,Sunday,6,41,True,False,Cloudy,Muffin,41,47,41,6,0,3.2,1.1,131.2,51.7,6.6,79.5,100.0,2
